MF Code,option,s_name,index_code,rv_tax_category,amc_code,classification_id,fund_manager_code,schemecode,type,expenceratio,fund_manager,navchange,turnover_ratio,exitload,navrs,navdate,lockperiod,inception_date,inception_return,minimum_investment,aumtotal,fund_house,index_name,redemption_period,aumdate,returns_1month,returns_3month,returns_1year,returns_3year,returns_5year,ytd_returns,exitload_remarks,highest_sector,portfolio_attributes,cost_factor,risk,rupeevest_rating,consistency_of_return,total_return,classification,navrs_gp
Sundaram Liquid Fund(G),Growth,Sundaram Liquid Fund(G),446,NEQ,400029,21,71,2323,Open ended scheme,0.3,Dwijendra Srivastava,0.02,0.0,0.007,2172.6093,2024-08-23,0.0,2004-08-30,6.43,1000.0,5595.1401771799,Sundaram Mutual Fund,Nifty Liquid Fund Index,1,2024-07-31,0.5764,1.754,7.2975,5.8958,5.0758,4.722023710934033,"0.007% for Day 1, 0.0065% on Day 2, 0.0060% on Day 3, 0.0055% on Day 4, 0.0050% on Day 5, 0.0045% on Day 6, NIL on or after 7D",-,,,,1,,,Debt : Liquid,2172.6093
Axis Corp Debt Fund-Reg(G),Growth,Axis Corp Debt Fund-Reg(G),278,NEQ,400040,34,298,36744,Open ended scheme,0.91,Devang Shah,0.03,0.0,0.0,15.884,2024-08-23,0.0,2017-07-13,6.72,100.0,5511.3934,Axis Mutual Fund,NIFTY Corporate Bond Index,3,2024-07-31,0.8835,2.2025,7.6991,5.6366,6.7308,5.336454609962003,Nil,-,,,,4,,,Debt : Corporate Bond,15.884
UTI ULIP(G),Growth,UTI ULIP(G),450,NEQ,400032,39,516,3662,Open ended scheme,1.62,Sunil Patil,-0.12,4.0,2.0,39.6327,2024-08-23,0.0,1971-10-01,10.77,15000.0,5486.9152,UTI Mutual Fund,NIFTY 50 Hybrid Composite Debt 50:50 Index,5,2024-07-31,2.038,6.3962,15.2562,7.8643,10.8723,9.40915125189125,"2% on or before maturity,Nil after maturity",Financials,,,,Unrated,,,Hybrid : Debt Oriented (Balanced),39.6327
Kotak Overnight Fund-Reg(G),Growth,Kotak Overnight Fund-Reg(G),293,NEQ,400019,20,61,41944,Open ended scheme,0.16,Deepak Agrawal,0.02,0.0,0.0,1303.9006,2024-08-24,0.0,2019-01-15,4.84,100.0,5474.9355000000005,Kotak Mahindra Mutual Fund,Nifty 1D Rate Index,1,2024-07-31,0.5355,1.616,6.7137,5.5251,4.7072,4.265678967249674,Nil,-,,,,3,,,Debt : Overnight,1303.9006
Invesco India Midcap Fund(G),Growth,Invesco India Midcap Fund(G),374,EQ,400021,4,259,2259,Open ended scheme,1.82,Aditya Khemani,-0.01,81.0,1.0,161.09,2024-08-23,0.0,2007-04-19,17.36,1000.0,5437.576800000001,Invesco Mutual Fund,BSE 150 MidCap - TRI,3,2024-07-31,4.6515,15.7422,52.9529,27.0544,29.6751,33.67355406190357,"Nil upto 10% of units and 1% for above the limits on or before 1Y, Nil after 1Y",Financials,,,,3,,,Equity : Mid Cap,161.09
Edelweiss Liquid Fund-Reg(G),Growth,Edelweiss Liquid Fund-Reg(G),42,NEQ,400035,21,566,6688,Open ended scheme,0.25,Rahul Dedhia,0.02,0.0,0.007,3148.4459,2024-08-24,0.0,2008-09-16,7.46,100.0,5428.321800000001,Edelweiss Mutual Fund,CRISIL Liquid Debt Index,1,2024-07-31,0.5778,1.7566,7.2772,5.805,5.1123,4.7574403516157435,"0.007% for Day 1, 0.0065% on Day 2, 0.0060% on Day 3, 0.0055% on Day 4, 0.0050% on Day 5, 0.0045% on Day 6, NIL on or after 7D",-,,,,3,,,Debt : Liquid,3148.4459
Nippon India ETF Nifty Next 50 Junior BeES,Growth,Nippon India ETF Nifty Next 50 Junior BeES,165,EQ,400025,44,987,2273,Open ended scheme,0.17,Himanshu Mange,-0.34,48.0,0.0,792.8278,2024-08-23,0.0,2003-02-21,10.12,10000.0,5374.064734153,Nippon India Mutual Fund,NIFTY NEXT 50 - TRI,3,2024-07-31,4.0211,8.3708,68.5322,24.5337,24.7137,39.98074200013193,Nil,Financials,,,,Unrated,,,Equity : ETFs,792.8278
DSP India T.I.G.E.R Fund-Reg(G),Growth,DSP India T.I.G.E.R Fund-Reg(G),166,EQ,400009,11,768,698,Open ended scheme,1.89,Charanjit Singh,0.11,34.0,1.0,339.789,2024-08-23,0.0,2004-06-11,19.06,100.0,5360.4299,DSP Mutual Fund,BSE India Infrastructure Index - TRI,3,2024-07-31,3.3903,6.7073,64.0225,37.1747,32.5214,39.647540882545144,"1% before 12M, Nil on or after 12M",Capital Goods,,,,3,,,Equity : Sectoral - Infrastructure,339.789
Aditya Birla SL Small Cap Fund(G),Growth,Aditya Birla SL Small Cap Fund(G),377,EQ,400004,5,865,477,Open ended scheme,1.87,Vishal Gajwani,0.38,47.0,1.0,89.7271,2024-08-23,0.0,2007-05-31,13.49,1000.0,5359.2856,Aditya Birla Sun Life Mutual Fund,BSE 250 Small Cap - TRI,3,2024-07-31,2.3081,11.5627,38.7463,21.7013,26.0553,23.831033421520765,"1% on or before 90D, Nil after 90D",Capital Goods,,,,1,,,Equity : Small Cap,89.7271
Nippon India Banking & PSU Debt Fund(G),Growth,Nippon India Banking & PSU Debt Fund(G),416,NEQ,400025,33,550,13656,Open ended scheme,0.78,Pranay Sinha,0.03,0.0,0.0,19.363,2024-08-23,0.0,2015-05-15,7.38,5000.0,5345.363736556,Nippon India Mutual Fund,CRISIL Banking and PSU Debt Index,3,2024-07-31,0.8227,2.1261,7.5465,5.4606,6.4875,5.225689349723394,Nil,-,,,,5,,,Debt : Banking & PSU,19.363
Motilal Oswal Large & Midcap Fund-Reg(G),Growth,Motilal Oswal Large & Midcap Fund-Reg(G),366,EQ,400042,2,627,42803,Open ended scheme,1.79,Ajay Khandelwal,0.04,83.0,1.0,31.8645,2024-08-23,0.0,2019-10-17,26.96,500.0,5335.9351,Motilal Oswal Mutual Fund,NIFTY LargeMidcap 250 - TRI,3,2024-07-31,8.5913,14.5064,56.2928,26.6724,,33.87545375100834,"1% on or before 1Y, Nil after 1Y",Capital Goods,,,,Unrated,,,Equity : Large & Mid Cap,31.8645
Nippon India Vision Fund(G),Growth,Nippon India Vision Fund(G),366,EQ,400025,2,677,2669,Open ended scheme,1.97,Amar Kalkundrikar,-0.17,143.0,1.0,1431.1609,2024-08-23,0.0,1995-10-08,18.74,5000.0,5256.950064679,Nippon India Mutual Fund,NIFTY LargeMidcap 250 - TRI,3,2024-07-31,2.1522,9.3454,47.7552,22.9594,24.9558,26.326122902822718,"Nil upto 10% of units and 1% for remaining units on or before 12M, Nil after 12M",Financials,,,,3,,,Equity : Large & Mid Cap,1431.1609
Sundaram Aggressive Hybrid Fund(G),Growth,Sundaram Aggressive Hybrid Fund(G),301,EQ,400029,37,300,2321,Open ended scheme,1.85,S. Bharath,0.01,50.0,1.0,159.2941,2024-08-23,0.0,2000-01-14,11.9,100.0,5191.82088601864,Sundaram Mutual Fund,CRISIL Hybrid 35+65 - Aggressive Index,3,2024-07-31,2.7348,8.796,28.9038,14.8026,17.4341,17.95438928019239,"Nil upto 25% of units within 1Y, 1% in excess of limit within 1Y, Nil after 1Y",Financials,,,,4,,,Hybrid : Equity Oriented,159.2941
Aditya Birla SL Digital India Fund(G),Growth,Aditya Birla SL Digital India Fund(G),408,EQ,400004,10,506,482,Open ended scheme,1.86,Kunal Sangoi,-0.39,29.0,1.0,181.7,2024-08-23,0.0,2000-01-15,12.5,1000.0,5138.2026000000005,Aditya Birla Sun Life Mutual Fund,BSE TECk Index - TRI,3,2024-07-31,2.3835,18.7737,34.6624,12.3835,27.9904,15.602027883396689,"1% on or before 30D, Nil after 30D",Technology,,,,Unrated,,,Equity : Sectoral - Technology,182.42
HDFC Gold ETF,Growth,HDFC Gold ETF,65,NEQ,400013,46,846,12319,Open ended scheme,0.59,Bhagyesh Kagalkar,-0.27,,0.0,62.1701,2024-08-23,0.0,2010-08-13,9.23,5000.0,5075.7657,HDFC Mutual Fund,Gold-India,3,2024-07-31,2.8719,-1.427,21.4492,13.9156,11.9839,13.009012349718436,Nil,-,,,,Unrated,,,Gold : ETFs,62.1701
SBI Equity Savings Fund-Reg(G),Growth,SBI Equity Savings Fund-Reg(G),436,EQ,400027,37,456,32901,Open ended scheme,1.19,Neeraj Kumar,-0.14,0.0,0.1,22.7826,2024-08-23,0.0,2015-05-27,9.31,1000.0,5044.0626,SBI Mutual Fund,NIFTY 50 Equity Savings Index,3,2024-07-31,1.3619,4.5635,16.5756,10.8351,12.2972,9.966258555866203,"0.10% on or before 15D, Nil after 15D",Financials,,,,3,,,Hybrid : Equity Oriented,22.8136
Mahindra Manulife Small Cap Fund-Reg(G),Growth,Mahindra Manulife Small Cap Fund-Reg(G),377,EQ,400054,5,845,37922,Open ended scheme,1.8,Abhinav Khandelwal,0.69,78.0,1.0,20.882,2024-08-23,0.0,2022-12-12,54.26,1000.0,5034.8718,Mahindra Manulife Mutual Fund,BSE 250 Small Cap - TRI,3,2024-07-31,6.1115,14.5638,60.6085,,,33.93023211067428,"1% on or before 3M, Nil after 3M",Capital Goods,,,,Unrated,,,Equity : Small Cap,20.882
Franklin India Opportunities Fund(G),Growth,Franklin India Opportunities Fund(G),312,EQ,400012,13,82,946,Open ended scheme,1.86,R. Janakiraman,-0.12,65.13,1.0,253.1981,2024-08-23,0.0,2000-02-21,14.09,5000.0,5026.361710419,Franklin Templeton Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.4485,10.081,69.2322,31.3743,30.5285,38.57840521972615,1% on or before 1Y,Financials,,,,3,,,Equity : Thematic,253.5109
HSBC Flexi Cap Fund-Reg(G),Growth,HSBC Flexi Cap Fund-Reg(G),312,EQ,400014,50,837,1441,Open ended scheme,1.93,Abhishek Gupta,0.22,54.0,0.0,218.3669,2024-08-23,0.0,2004-02-24,16.22,5000.0,4982.002167354,HSBC Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.6733,11.9299,45.7846,21.348,23.3064,28.030800061679855,"Nil upto 10% of investment and 1% for remaining investment on or before 1Y, Nil after 1Y",Financials,,,,3,,,Equity : Flexi Cap,218.3669
Axis Treasury Advantage Fund-Reg(G),Growth,Axis Treasury Advantage Fund-Reg(G),435,NEQ,400040,23,298,8032,Open ended scheme,0.63,Devang Shah,0.02,0.0,0.0,2897.5847,2024-08-23,0.0,2009-10-09,7.41,5000.0,4961.6323,Axis Mutual Fund,NIFTY Low Duration Debt Index,3,2024-07-31,0.6419,1.898,7.3815,5.8384,6.0082,4.968473608835241,Nil,-,,,,3,,,Debt : Low Duration,2897.5847
Axis Ultra Short Term Fund-Reg(G),Growth,Axis Ultra Short Term Fund-Reg(G),434,NEQ,400040,22,493,29356,Open ended scheme,1.17,Aditya Pagaria,0.02,0.0,0.0,13.8886,2024-08-23,0.0,2018-09-10,5.67,5000.0,4958.6343,Axis Mutual Fund,NIFTY Ultra Short Duration Debt Index,3,2024-07-31,0.54,1.7003,6.8395,5.4119,5.2012,4.5529140757915725,Nil,-,,,,3,,,Debt : Ultra Short Duration,13.8886
Bandhan CRISIL IBX Gilt April 2028 Index Fund-Reg(G),Growth,Bandhan CRISIL IBX Gilt April 2028 Index Fund-Reg(G),688,NEQ,400028,29,491,45422,Open ended scheme,0.43,Harshal Joshi,0.01,0.0,0.0,12.0863,2024-08-23,0.0,2021-03-23,5.69,1000.0,4922.2801468279995,Bandhan Mutual Fund,CRISIL IBX Gilt Index - April 2028,3,2024-07-31,0.852,2.3231,8.0658,5.3589,,5.293282340334704,Nil,-,,,,Unrated,,,Debt : Gilt,12.0863
ICICI Pru Gold ETF,Growth,ICICI Pru Gold ETF,65,NEQ,400015,46,810,12328,Open ended scheme,0.5,Gaurav Chikane,-0.39,0.0,0.0,61.874,2024-08-23,0.0,2010-08-24,8.82,5000.0,4879.258916868,ICICI Prudential Mutual Fund,Gold-India,3,2024-07-31,2.5168,-3.8712,20.9648,13.8183,11.9041,12.338660919675885,Nil,-,,,,Unrated,,,Gold : ETFs,61.874
HDFC Equity Savings Fund(G),Growth,HDFC Equity Savings Fund(G),560,EQ,400013,37,658,1309,Open ended scheme,1.92,Srinivasan Ramamurthy,0.04,17.59,0.0,63.716,2024-08-23,0.0,2004-09-17,9.73,100.0,4872.6185,HDFC Mutual Fund,NIFTY 50 Equity Savings Index - TRI,3,2024-07-31,1.4231,4.2337,17.8311,11.3468,12.1241,10.600774184589213,"NIL upto 15% of investment and 1% in excess of 15% of investment on or before 1M, NIL after 1M",Financials,,,,2,,,Hybrid : Equity Oriented,63.716
Invesco India Smallcap Fund-Reg(G),Growth,Invesco India Smallcap Fund-Reg(G),377,EQ,400021,5,478,40339,Open ended scheme,1.83,Taher Badshah,0.27,45.0,1.0,40.76,2024-08-23,0.0,2018-10-30,27.31,1000.0,4860.1893,Invesco Mutual Fund,BSE 250 Small Cap - TRI,3,2024-07-31,6.4786,15.2063,56.1686,28.5596,34.5152,30.348576910777098,"Nil upto 10% of units and 1% for above the limits on or before 1Y, Nil after 1Y",Financials,,,,2,,,Equity : Small Cap,40.76
DSP Low Duration Fund-Reg(G),Growth,DSP Low Duration Fund-Reg(G),435,NEQ,400009,23,795,17625,Open ended scheme,0.62,Karan Mundra,0.02,0.0,0.0,18.6111,2024-08-23,0.0,2015-03-10,6.78,100.0,4855.1751,DSP Mutual Fund,NIFTY Low Duration Debt Index,3,2024-07-31,0.5967,1.8397,7.1741,5.6408,5.9605,4.794589968242537,Nil,-,,,,4,,,Debt : Low Duration,18.6111
Motilal Oswal Nasdaq 100 FOF-Reg(G),Growth,Motilal Oswal Nasdaq 100 FOF-Reg(G),104,NEQ,400042,49,549,41322,Open ended scheme,0.58,Swapnil P Mayekar,-1.01,,0.0,33.3087,2024-08-23,0.0,2018-11-29,23.33,500.0,4844.8232,Motilal Oswal Mutual Fund,Nasdaq-100,5,2024-07-31,-1.7039,4.9787,31.7591,12.2623,23.1021,16.550787824498666,Nil,-,,,,Unrated,,,FoFs : Overseas,33.3087
BHARAT Bond FOF - April 2025 -Reg(G),Growth,BHARAT Bond FOF - April 2025 -Reg(G),522,NEQ,400035,48,566,45009,Open ended scheme,0.06,Rahul Dedhia,0.16,0.0,0.1,12.2826,2024-08-23,0.0,2020-07-23,5.16,100.0,4819.505,Edelweiss Mutual Fund,NIFTY BHARAT Bond Index - April 2025,3,2024-07-31,1.0964,1.6982,7.5271,5.1092,,4.7242884104631235,"0.10% on or before 30D, Nil after 30D",-,,,,Unrated,,,FoFs : Domestic,12.2629
HSBC Banking and PSU Debt Fund-Reg(G),Growth,HSBC Banking and PSU Debt Fund-Reg(G),449,NEQ,400014,33,277,916,Open ended scheme,0.61,Mahesh Chhabria,0.01,0.0,0.0,22.6527,2024-08-23,0.0,2007-09-20,4.95,5000.0,4802.313275441,HSBC Mutual Fund,NIFTY Banking and PSU Debt Index,3,2024-07-31,0.6478,1.8383,7.0564,4.4684,5.7706,4.713147907604553,Nil,-,,,,3,,,Debt : Banking & PSU,22.6527
Tata ELSS Tax Saver Fund-Reg(G),Growth,Tata ELSS Tax Saver Fund-Reg(G),312,EQ,400030,6,787,31025,Open ended scheme,1.8,Tejas Gutka,0.0,19.88,0.0,44.6476,2024-08-23,3.0,2014-10-13,16.37,500.0,4722.0392310031,Tata Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.2088,12.3959,34.7978,20.2228,21.212,21.106481782870034,Nil,Financials,,,,2,,,Equity : Tax Saving (ELSS),44.6476
SBI Gold ETF,Growth,SBI Gold ETF,65,NEQ,400027,46,996,7741,Open ended scheme,0.65,Vandna Soni,-0.39,3.0,0.0,61.8476,2024-08-23,0.0,2009-05-18,9.9,5000.0,4666.8615,SBI Mutual Fund,Gold-India,3,2024-07-31,2.4988,-3.9149,20.5331,13.6664,11.9643,12.272383189530762,Nil,-,,,,Unrated,,,Gold : ETFs,61.8476
UTI Nifty Next 50 Index Fund-Reg(G),Growth,UTI Nifty Next 50 Index Fund-Reg(G),165,EQ,400032,18,620,38439,Open ended scheme,0.79,Sharwan Kumar Goyal,-0.34,34.0,0.0,26.4589,2024-08-23,0.0,2018-06-28,17.11,1000.0,4662.7245,UTI Mutual Fund,NIFTY NEXT 50 - TRI,3,2024-07-31,3.9671,8.1558,67.4572,23.7517,23.9608,39.40337511393512,Nil,Financials,,,,4,,,Equity : Index Funds,26.4589
UTI Retirement Fund,Growth,UTI Retirement Fund,304,NEQ,400032,43,516,3650,Open ended scheme,1.65,Sunil Patil,-0.03,39.0,1.0,47.8131,2024-08-23,5.0,1994-12-27,10.57,500.0,4649.4436,UTI Mutual Fund,CRISIL Short Term Debt Hybrid 60+40 Index,3,2024-07-31,1.8455,6.8571,21.8603,13.5496,14.2539,13.957672245195507,"1% upto 1Y, Nil on or after 1Y",Financials,,,,2,,,Hybrid : Solution Oriented,47.8131
ICICI Pru Dividend Yield Equity Fund(G),Growth,ICICI Pru Dividend Yield Equity Fund(G),312,EQ,400015,15,433,17588,Open ended scheme,1.85,Mittul Kalawadia,0.06,36.0,1.0,52.05,2024-08-23,0.0,2014-05-16,17.41,5000.0,4642.1123380313,ICICI Prudential Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,2.7844,9.6713,53.6305,29.6985,28.3546,28.455083909180633,"1% on or before 1Y, Nil after 1Y",Financials,,,,Unrated,,,Equity : Thematic - Dividend Yield,52.05
UTI Childrens Hybrid Fund,Growth,UTI Childrens Hybrid Fund,304,NEQ,400032,43,630,3449,Open ended scheme,1.73,Vishal Chopda,-0.13,24.0,0.0,39.026,2024-08-23,0.0,1993-07-12,9.13,1000.0,4636.2333,UTI Mutual Fund,CRISIL Short Term Debt Hybrid 60+40 Index,3,2024-07-31,1.4851,5.818,18.2746,10.7141,12.1725,10.980916451821114,Nil,Financials,,,,2,,,Hybrid : Solution Oriented,39.026
DSP Savings Fund-Reg(G),Growth,DSP Savings Fund-Reg(G),420,NEQ,400009,24,795,695,Open ended scheme,0.48,Karan Mundhra,0.02,0.0,0.0,49.5241,2024-08-23,0.0,1999-09-30,6.63,100.0,4630.0151000000005,DSP Mutual Fund,CRISIL Money Market Index,3,2024-07-31,0.5719,1.8149,7.3214,5.697,5.4995,4.797606275485687,Nil,-,,,,3,,,Debt : Money Market,49.5241
Invesco India Money Market Fund(G),Growth,Invesco India Money Market Fund(G),445,NEQ,400021,24,465,7934,Open ended scheme,0.47,Krishna Cheemalapati,0.02,0.0,0.0,2862.2849,2024-08-23,0.0,2009-08-28,7.26,1000.0,4618.3258000000005,Invesco Mutual Fund,Nifty Money Market Index,3,2024-07-31,0.5765,1.8147,7.3326,5.634,5.446,4.906131186023538,Nil,-,,,,2,,,Debt : Money Market,2862.2849
SBI PSU Fund-Reg(G),Growth,SBI PSU Fund-Reg(G),402,EQ,400027,13,824,9252,Open ended scheme,1.87,Rohit Shimpi,-0.41,57.0,0.5,33.979,2024-08-23,0.0,2010-07-07,9.04,5000.0,4601.7614,SBI Mutual Fund,BSE PSU - TRI,3,2024-07-31,1.739,3.2291,79.8621,43.4131,30.146,37.693345706377926,"0.50% on or before 30D, Nil after 30D",Energy,,,,1,,,Equity : Thematic,33.979
Nippon India Dynamic Bond Fund(G),Growth,Nippon India Dynamic Bond Fund(G),433,NEQ,400025,31,550,2656,Open ended scheme,0.71,Pranay Sinha,0.07,0.0,0.0,34.6991,2024-08-23,0.0,2004-11-15,6.49,5000.0,4576.031950764,Nippon India Mutual Fund,NIFTY Composite Debt Index,3,2024-07-31,1.1574,2.6582,8.3683,5.7956,5.974,6.30786576062647,Nil,-,,,,4,,,Debt : Dynamic Bond,34.6991
BHARAT Bond FOF - April 2031 -Reg(G),Growth,BHARAT Bond FOF - April 2031 -Reg(G),523,NEQ,400035,48,566,45013,Open ended scheme,0.06,Rahul Dedhia,0.22,0.0,0.1,12.4702,2024-08-23,0.0,2020-07-23,5.55,100.0,4571.1511,Edelweiss Mutual Fund,NIFTY BHARAT Bond Index - April 2031,3,2024-07-31,0.7791,2.5055,8.4629,6.1591,,5.66595332721899,"0.10% on or before 30D, Nil after 30D",-,,,,Unrated,,,FoFs : Domestic,12.4428
SBI Nifty Bank ETF,Growth,SBI Nifty Bank ETF,311,EQ,400027,44,377,30043,Open ended scheme,0.2,Raviprakash Sharma,-0.09,28.0,,518.6094,2024-08-23,0.0,2015-03-20,11.64,5000.0,4524.5223,SBI Mutual Fund,NIFTY BANK - TRI,3,2024-07-31,-1.415,4.7395,15.3001,13.8967,13.6961,6.249588154036671,null,Financials,,,,Unrated,,,Equity : ETFs,518.6094
SBI Infrastructure Fund-Reg(G),Growth,SBI Infrastructure Fund-Reg(G),319,EQ,400027,11,840,2743,Open ended scheme,1.92,Bhavin Vithlani,-0.07,31.0,0.5,53.494,2024-08-23,0.0,2007-07-06,10.28,5000.0,4523.9199,SBI Mutual Fund,Nifty Infrastructure - TRI,3,2024-07-31,2.3438,9.4845,58.866,33.8515,30.0883,29.767992470186407,"0.50% on or before 30D, Nil after 30D",Energy,,,,2,,,Equity : Sectoral - Infrastructure,53.494
UTI Small Cap Fund-Reg(G),Growth,UTI Small Cap Fund-Reg(G),350,EQ,400032,5,713,44511,Open ended scheme,1.83,Ankit Agarwal,-0.19,38.0,1.0,26.0986,2024-08-23,0.0,2020-12-22,29.86,5000.0,4503.4661,UTI Mutual Fund,Nifty Smallcap 250 - TRI,3,2024-07-31,4.8979,18.3803,41.9397,25.5704,,23.63262560516917,"1% on or before 1Y, Nil after 1Y",Financials,,,,Unrated,,,Equity : Small Cap,26.0986
ICICI Pru Pharma Healthcare & Diagnostics (P.H.D) Fund-(G),Growth,ICICI Pru Pharma Healthcare & Diagnostics (P.H.D) Fund-(G),391,EQ,400015,7,645,36398,Open ended scheme,1.94,Dharmesh Kakkad,0.21,91.0,1.0,37.37,2024-08-23,0.0,2018-07-13,24.05,5000.0,4500.2533832833005,ICICI Prudential Mutual Fund,BSE Health Care - TRI,3,2024-07-31,9.7504,19.6223,56.2291,21.781,31.7772,37.947582133628636,"1% on or before 15D, Nil after 15D",Healthcare,,,,4,,,Equity : Sectoral - Pharma,37.37
Tata Mid Cap Growth Fund-Reg(G),Growth,Tata Mid Cap Growth Fund-Reg(G),349,EQ,400030,4,673,3237,Open ended scheme,1.88,Satish Chandra Mishra,-0.54,38.69,1.0,441.8679,2024-08-23,0.0,1994-07-01,13.38,5000.0,4466.5251059647,Tata Mutual Fund,Nifty Midcap 150 - TRI,3,2024-07-31,1.256,7.8213,44.613,25.1647,28.2683,27.162780471281835,"Nil upto 12% of investments and 1% for remaining investments on or before 365D, Nil after 365D",Financials,,,,3,,,Equity : Mid Cap,441.8679
BHARAT Bond ETF FOF - April 2032 -Reg(G),Growth,BHARAT Bond ETF FOF - April 2032 -Reg(G),577,NEQ,400035,48,566,46128,Open ended scheme,0.06,Rahul Dedhia,0.36,0.0,0.1,11.7154,2024-08-23,0.0,2021-12-15,6.06,100.0,4435.2508,Edelweiss Mutual Fund,NIFTY BHARAT Bond Index - April 2032,3,2024-07-31,1.2812,2.2536,8.5845,,,5.468015901698591,"0.10% on or before 30D, Nil after 30D",-,,,,Unrated,,,FoFs : Domestic,11.6732
Mahindra Manulife Multi Cap Fund-Reg(G),Growth,Mahindra Manulife Multi Cap Fund-Reg(G),534,EQ,400054,3,759,36401,Open ended scheme,1.83,Manish Lodha,0.07,142.0,1.0,36.1005,2024-08-23,0.0,2017-05-11,19.25,1000.0,4416.504199999999,Mahindra Manulife Mutual Fund,Nifty500 Multicap 50:25:25 - TRI,3,2024-07-31,4.4103,10.7204,45.757,24.7092,28.7847,27.881273977406757,"1% on or before 3M, Nil after 3M",Financials,,,,5,,,Equity : Multi Cap,36.1005
HSBC ELSS Tax saver Fund-Reg(G),Growth,HSBC ELSS Tax saver Fund-Reg(G),312,EQ,400014,6,837,927,Open ended scheme,1.89,Abhishek Gupta,-0.15,64.0,0.0,134.0774,2024-08-23,3.0,2006-02-27,15.06,500.0,4373.630013255,HSBC Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,4.3925,11.4505,48.6911,21.5476,21.9335,31.6769295738684,Nil,Financials,,,,2,,,Equity : Tax Saving (ELSS),134.0774
UTI Dividend Yield Fund-Reg(G),Growth,UTI Dividend Yield Fund-Reg(G),312,EQ,400032,15,519,3454,Open ended scheme,1.97,Amit Premchandani,-0.1,28.0,1.0,183.7132,2024-08-23,0.0,2005-05-03,16.26,5000.0,4371.3971,UTI Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,4.7739,16.4421,53.2292,21.6837,24.5799,32.17290455888215,"1% before 1Y, Nil on or after 1Y",Financials,,,,Unrated,,,Equity : Thematic - Dividend Yield,183.7132
DSP Top 100 Equity Fund-Reg(G),Growth,DSP Top 100 Equity Fund-Reg(G),300,EQ,400009,1,796,748,Open ended scheme,1.93,Abhishek Singh,-0.02,42.0,1.0,460.142,2024-08-23,0.0,2003-03-10,19.52,100.0,4328.4307,DSP Mutual Fund,BSE 100 - TRI,3,2024-07-31,2.0166,11.328,38.1912,17.0256,19.2817,23.316842562269194,"1% before 12M, Nil on or after 12M",Financials,,,,1,,,Equity : Large Cap,460.142
Union Liquid Fund(G),Growth,Union Liquid Fund(G),42,NEQ,400045,21,258,14561,Open ended scheme,0.17,Devesh Thacker,0.02,0.0,0.007,2369.5358,2024-08-25,0.0,2011-06-15,6.75,5000.0,4309.4798,Union Mutual Fund,CRISIL Liquid Debt Index,1,2024-07-31,0.5807,1.7657,7.3419,5.9486,5.2259,4.759787285327626,"0.007% for Day 1, 0.0065% on Day 2, 0.0060% on Day 3, 0.0055% on Day 4, 0.0050% on Day 5, 0.0045% on Day 6, NIL on or after 7D",-,,,,4,,,Debt : Liquid,2369.0922
Aditya Birla SL Nifty SDL Apr 2027 Index Fund-Reg(G),Growth,Aditya Birla SL Nifty SDL Apr 2027 Index Fund-Reg(G),586,NEQ,400004,27,747,46112,Open ended scheme,0.5,Bhupesh Bameta,0.04,0.0,0.0,11.5338,2024-08-23,0.0,2022-01-28,5.71,500.0,4292.7092999999995,Aditya Birla Sun Life Mutual Fund,Nifty SDL Apr 2027 Index,3,2024-07-31,0.8764,2.3053,7.853,,,5.438389600416853,Nil,-,,,,Unrated,,,Debt : Medium to Long Duration,11.5338
Tata Hybrid Equity Fund-Reg(G),Growth,Tata Hybrid Equity Fund-Reg(G),301,EQ,400030,37,673,3082,Open ended scheme,1.92,Satish Chandra Mishra,0.02,24.07,1.0,440.5071,2024-08-23,0.0,1995-10-08,15.22,5000.0,4241.610136447,Tata Mutual Fund,CRISIL Hybrid 35+65 - Aggressive Index,3,2024-07-31,2.3986,8.0276,27.0471,14.7451,16.6992,16.87443857381733,"Nil upto 12% of investments and 1% for remaining investments on or before 365D, Nil after 365D",Financials,,,,3,,,Hybrid : Equity Oriented,440.5071
SBI Technology Opp Fund-Reg(G),Growth,SBI Technology Opp Fund-Reg(G),408,EQ,400027,10,1020,19247,Open ended scheme,1.9,Vivek Gedda,0.09,25.0,0.5,211.5487,2024-08-23,0.0,2013-01-07,20.96,5000.0,4206.1305,SBI Mutual Fund,BSE TECk Index - TRI,3,2024-07-31,4.2427,20.1412,36.7048,13.437,26.0974,22.011955583650117,"0.50% on or before 15D, Nil after 15D",Technology,,,,Unrated,,,Equity : Sectoral - Technology,211.3546
