SCRIP_CD,scrip_id,Scrip_Name,Issuer_Name
543183,11Amr,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Monthly Dividend Planreinvestment,Nippon India Mutual Fund
543184,11Aqd,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Quarterly Dividend Plandividend Payout,Nippon India Mutual Fund
543185,11Aqr,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Quarterly Dividend Planreinvestment,Nippon India Mutual Fund
543186,11Dpd,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Dividend Plandividend Payout,Nippon India Mutual Fund
543187,Powerindia,Hitachi Energy India Limited,Hitachi Energy India Limited
543193,Djml,Dj Mediaprint & Logistics Limited,Dj Mediaprint & Logistics Limited
543207,Natural,Natural Biocon (India) Limited,Natural Biocon (India) Limited
543208,Regis,Regis Industries Limited,Regis Industries Limited
543209,Billwin,Billwin Industries Limited,Billwin Industries Limited
543210,Aartisurf,Aarti Surfactants Limited,Aarti Surfactants Limited
543211,Bonlon,Bonlon Industries Limited,Bonlon Industries Limited
543212,Borolimited,Borosil Limited,Borosil Limited
543213,Rossari,Rossari Biotech Limited,Rossari Biotech Limited
543214,Ndrauto,Ndr Auto Components Limited,Ndr Auto Components Limited
543218,Sbglp,Suratwwala Business Group Limited,Suratwwala Business Group Limited
543219,Alpl30Ietf,Icici Prudential Nifty Alpha Low- Volatility 30 Etf,Icici Prudential Mutual Fund
543220,Maxhealth,Max Healthcare Institute Limited,Max Healthcare Institute Limited
543221,Itietf,Icici Prudential Nifty It Etf,Icici Prudential Mutual Fund
543223,Maxind,Max India Limited,Max India Limited
543224,Hdfcnifban,Hdfc Nifty Banking Etf,Hdfc Mutual Fund
543226,Utibanketf,Uti Nifty Bank Etf,Uti Mutual Fund
543227,Happstmnds,Happiest Minds Technologies Limited,Happiest Minds Technologies Limited
543228,Route,Route Mobile Limited,Route Mobile Limited
543229,Samratforg,Samrat Forgings Limited,Samrat Forgings Limited
543230,Advait,Advait Infratech Limited,Advait Infratech Limited
543231,Adl,Archidply Decor Limited,Archidply Decor Limited
543232,Cams,Computer Age Management Services Limited,Computer Age Management Services Limited
543233,Chemcon,Chemcon Speciality Chemicals Limited,Chemcon Speciality Chemicals Limited
543234,Secmark,Secmark Consultancy Limited,Secmark Consultancy Limited
543235,Angelone,Angel One Limited,Angel One Limited
543236,Atam,Atam Valves Limited,Atam Valves Limited
543237,Mazdock,Mazagon Dock Shipbuilders Limited,Mazagon Dock Shipbuilders Limited
543238,Utiamc,Uti Asset Management Company Limited,Uti Asset Management Company Limited
543239,Gmpl,G M Polyplast Limited,G M Polyplast Limited
543240,Likhitha,Likhitha Infrastructure Limited,Likhitha Infrastructure Limited
543241,Vgil,Veer Global Infraconstruction Limited,Veer Global Infraconstruction Limited
543242,Hemiprop,Hemisphere Properties India Limited,Hemisphere Properties India Limited
543243,Equitasbnk,Equitas Small Finance Bank Limited,Equitas Small Finance Bank Limited
543244,Shinefash,Shine Fashions (India) Limited,Shine Fashions (India) Limited
543245,Gland,Gland Pharma Limited,Gland Pharma Limited
543246,Esg,Mirae Asset Nifty 100 Esg Sector Leaders Etf,Mirae Asset Mutual Fund
543248,Rba,Restaurant Brands Asia Limited,Restaurant Brands Asia Limited
543249,Tarc,Tarc Limited,Tarc Limited
543251,Rvhl,Ravinder Heights Limited,Ravinder Heights Limited
543252,Fairchemor,Fairchem Organics Limited,Fairchem Organics Limited
543253,Bectorfood,Mrs. Bectors Food Specialities Limited,Mrs. Bectors Food Specialities Limited
543254,Awhcl,Antony Waste Handling Cell Limited,Antony Waste Handling Cell Limited
543255,Infrabees,Nippon India Etf Nifty Infrastructure Bees,Nippon India Mutual Fund
543256,Rfll,Rita Finance And Leasing Limited,Rita Finance And Leasing Limited
543257,Irfc,Indian Railway Finance Corporation Limited,Indian Railway Finance Corporation
543258,Indigopnts,Indigo Paints Limited,Indigo Paints Limited
543259,Homefirst,Home First Finance Company India Limited,Home First Finance Company India Limited
543260,Stovekraft,Stove Kraft Limited,Stove Kraft Limited
543262,Mrp,Mrp Agro Limited,Mrp Agro Limited
543263,Smcglobal,Smc Global Securities Limited,Smc Global Securities Limited
543264,Nureca,Nureca Limited,Nureca Limited
543265,Railtel,Railtel Corporation Of India Limited,Railtel Corporation Of India Limited
543266,Heranba,Heranba Industries Limited,Heranba Industries Limited
543267,Davangere,Davangere Sugar Company Limited,Davangere Sugar Company Limited
543268,Drcsystems,Drc Systems India Limited,Drc Systems India Limited
543270,Mtartech,Mtar Technologies Limited,Mtar Technologies Limited
543271,Jublingrea,Jubilant Ingrevia Limited,Jubilant Ingrevia Limited
543272,Easemytrip,Easy Trip Planners Limited,Easy Trip Planners Limited
543273,Kmew,Knowledge Marine & Engineering Works Limited,Knowledge Marine & Engineering Works Limited
543274,Suumaya,Suumaya Corporation Limited,Suumaya Corporation Limited
543275,Anuras,Anupam Rasayan India Limited,Anupam Rasayan India Limited
543276,Craftsman,Craftsman Automation Limited,Craftsman Automation Limited
543277,Lxchem,Laxmi Organic Industries Limited,Laxmi Organic Industries Limited
543278,Kalyankjil,Kalyan Jewellers India Limited,Kalyan Jewellers India Limited
543279,Suryoday,Suryoday Small Finance Bank Limited,Suryoday Small Finance Bank Limited
543280,Nazara,Nazara Technologies Limited,Nazara Technologies Limited
543281,Suvidhaa,Suvidhaa Infoserve Limited,Suvidhaa Infoserve Limited
543283,Barbeque,Barbeque-Nation Hospitality Limited,Barbeque-Nation Hospitality Limited
543284,Eki,Eki Energy Services Limited,Eki Energy Services Limited
543285,Rcan,Rajeshwari Cans Limited,Rajeshwari Cans Limited
543286,Jetmall,Jetmall Spices And Masala Limited,Jetmall Spices And Masala Limited
543287,Lodha,Macrotech Developers Limited,Macrotech Developers Limited
543288,Deepinds,Deep Industries Limited,Deep Industries Limited
543291,Mafang,Mirae Asset Nyse Fang+ Etf,Mirae Asset Mutual Fund
543292,Healthietf,Icici Prudential Nifty Healthcare Etf,Icici Prudential Mutual Fund
543297,Iwel,Inox Wind Energy Limited,Inox Wind Energy Limited
543298,Vineetlab,Vineet Laboratories Limited,Vineet Laboratories Limited
543299,Shyammetl,Shyam Metalics And Energy Limited,Shyam Metalics And Energy Limited
543300,Sonacoms,Sona Blw Precision Forgings Limited,Sona Blw Precision Forgings Limited
543305,Navodayent,Navoday Enterprises Limited,Navoday Enterprises Limited
543306,Dodla,Dodla Dairy Limited,Dodla Dairy Limited
543308,Kims,Krishna Institute Of Medical Sciences Limited,Krishna Institute Of Medical Sciences Limited
543309,Adeshwar,Adeshwar Meditex Limited,Adeshwar Meditex Limited
543310,Timesgreen,Times Green Energy (India) Limited,Times Green Energy (India) Limited
543311,Ipl,India Pesticides Limited,India Pesticides Limited
543312,Focus,Focus Business Solution Limited,Focus Business Solution Limited
543317,Grinfra,G R Infraprojects Limited,G R Infraprojects Limited
543318,Clean,Clean Science And Technology Limited,Clean Science And Technology Limited
543319,Aaplustrad,Aa Plus Tradelink Limited,Aa Plus Tradelink Limited
543320,Zomato,Zomato Limited,Zomato Limited
543321,Tatva,Tatva Chintan Pharma Chem Limited,Tatva Chintan Pharma Chem Limited
543322,Gls,Glenmark Life Sciences Limited,Glenmark Life Sciences Limited
543323,Bfsi,Mirae Asset Nifty Financial Services Etf,Mirae Asset Mutual Fund
543324,Gcsl,Gretex Corporate Services Limited,Gretex Corporate Services Limited
543325,Rolexrings,Rolex Rings Limited,Rolex Rings Limited
543326,Fmcgietf,Icici Prudential Nifty Fmcg Etf,Icici Prudential Mutual Fund
543327,Exxaro,Exxaro Tiles Limited,Exxaro Tiles Limited
543328,Krsnaa,Krsnaa Diagnostics Limited,Krsnaa Diagnostics Limited
543329,Windlas,Windlas Biotech Limited,Windlas Biotech Limited
543330,Devyani,Devyani International Limited,Devyani International Limited
543331,Mol,Meghmani Organics Limited,Meghmani Organics Limited
543332,Epigral,Epigral Limited,Epigral Limited
543333,Cartrade,Cartrade Tech Limited,Cartrade Tech Limited
543334,Nuvoco,Nuvoco Vistas Corporation Limited,Nuvoco Vistas Corporation Limited
543335,Aptus,Aptus Value Housing Finance India Limited,Aptus Value Housing Finance India Limited
543336,Chemplasts,Chemplast Sanmar Limited,Chemplast Sanmar Limited
543341,Sharpline,Sharpline Broadcast Limited,Sharpline Broadcast Limited
543346,Aashka,Aashka Hospitals Limited,Aashka Hospitals Limited
543347,Axistecetf,Axis Nifty It Etf,Axis Mutual Fund
543348,Axishetf,Axis Nifty Healthcare Etf,Axis Mutual Fund
543349,Amiorg,Ami Organics Limited,Ami Organics Limited
543350,Vijaya,Vijaya Diagnostic Centre Limited,Vijaya Diagnostic Centre Limited
543352,Pobs,Platinumone Business Services Limited,Platinumone Business Services Limited
543357,Axiscetf,Axis Nifty India Consumption Etf,Axis Mutual Fund
543358,Sansera,Sansera Engineering Limited,Sansera Engineering Limited
543363,Prevest,Prevest Denpro Limited,Prevest Denpro Limited
543364,Markolines,Markolines Pavement Technologies Limited,Markolines Pavement Technologies Limited
543365,Masptop50,Mirae Asset S&P 500 Top 50 Etf,Mirae Asset Mutual Fund
543366,Sbli,Sbl Infratech Limited,Sbl Infratech Limited
543367,Paras,Paras Defence And Space Technologies Limited,Paras Defence And Space Technologies Limited
543372,Getalong,Getalong Enterprise Limited,Getalong Enterprise Limited
543373,Svrl,Shri Venkatesh Refineries Limited,Shri Venkatesh Refineries Limited
543374,Abslamc,Aditya Birla Sun Life Amc Limited,Aditya Birla Sun Life Amc Limited
543375,Promax,Promax Power Limited,Promax Power Limited
543376,Samor,Samor Reality Limited,Samor Reality Limited
543377,Adishakti,Adishakti Loha And Ispat Limited,Adishakti Loha And Ispat Limited
543383,Consumietf,Icici Prudential Nifty India Consumption Etf,Icici Prudential Mutual Fund
543384,Nykaa,Fsn E-Commerce Ventures Limited,Fsn E-Commerce Ventures Limited
543386,Finopb,Fino Payments Bank Limited,Fino Payments Bank Limited
543387,Sjs,S.J.S. Enterprises Limited,S.J.S. Enterprises Limited
543388,Equal50Add,Dsp Nifty 50 Equal Weight Etf,Dsp Mutual Fund
543389,Sigachi,Sigachi Industries Limited,Sigachi Industries Limited
543390,Policybzr,Pb Fintech Limited,Pb Fintech Limited
543391,Sgfrl,Suyog Gurbaxani Funicular Ropeways Limited,Suyog Gurbaxani Funicular Ropeways Limited
543396,Paytm,One 97 Communications Limited,One 97 Communications Limited
543397,Sapphire,Sapphire Foods India Limited,Sapphire Foods India Limited
543398,Latentview,Latent View Analytics Limited,Latent View Analytics Limited
543399,Tarsons,Tarsons Products Limited,Tarsons Products Limited
543400,Omnipotent,Omnipotent Industries Limited,Omnipotent Industries Limited
543401,Gocolors,Go Fashion (India) Limited,Go Fashion (India) Limited
543410,Dmr,Dmr Hydroengineering & Infrastructures Limited,Dmr Hydroengineering & Infrastructures Limited
543411,Hitech,Hi-Tech Pipes Limited,Hi-Tech Pipes Limited
543412,Starhealth,Star Health And Allied Insurance Company Limited,Star Health And Allied Insurance Company Limited
543413,Tega,Tega Industries Limited,Tega Industries Limited
543414,Mahktech,Mirae Asset Hang Seng Tech Etf,Mirae Asset Mutual Fund
543415,Anandrathi,Anand Rathi Wealth Limited,Anand Rathi Wealth Limited
543416,Zodiac,Zodiac Energy Limited,Zodiac Energy Limited
543417,Rategain,Rategain Travel Technologies Limited,Rategain Travel Technologies Limited
543419,Shrirampps,Shriram Properties Limited,Shriram Properties Limited
543420,Jetfreight,Jet Freight Logistics Limited,Jet Freight Logistics Limited
543425,Mapmyindia,C.E. Info Systems Limited,C.E. Info Systems Limited
543426,Metrobrand,Metro Brands Limited,Metro Brands Limited
543427,Medplus,Medplus Health Services Limited,Medplus Health Services Limited
543428,Datapattns,Data Patterns (India) Limited,Data Patterns (India) Limited
543433,Hpal,Hp Adhesives Limited,Hp Adhesives Limited
543434,Supriya,Supriya Lifescience Limited,Supriya Lifescience Limited
543435,Clara,Clara Industries Limited,Clara Industries Limited
543437,Monq50,Motilal Oswal Nasdaq Q 50 Etf,Motilal Oswal Mutual Fund
543438,Midq50Add,Dsp Nifty Midcap 150 Quality 50 Etf,Dsp Mutual Fund
543439,Brandbuckt,Brandbucket Media & Technology Limited,Brandbucket Media & Technology Limited
543440,Nifty50Add,Dsp Nifty 50 Etf,Dsp Mutual Fund
543441,Cmsinfo,Cms Info Systems Limited,Cms Info Systems Limited
543442,Bconcepts,Brand Concepts Limited,Brand Concepts Limited
543444,Fabino,Fabino Life Sciences Limited,Fabino Life Sciences Limited
543449,Wel,Wonder Electricals Limited,Wonder Electricals Limited
543450,Autoietf,Icici Prudential Nifty Auto Etf,Icici Prudential Mutual Fund
543451,Agstra,Ags Transact Technologies Limited,Ags Transact Technologies Limited
543453,Alkosign,Alkosign Limited,Alkosign Limited
543454,Makeindia,Mirae Asset Nifty India Manufacturing Etf,Mirae Asset Mutual Fund
543458,Awl,Adani Wilmar Limited,Adani Wilmar Limited
543460,Qril,Quality Ro Industries Limited,Quality Ro Industries Limited
543461,Sstl,Safa Systems & Technologies Limited,Safa Systems & Technologies Limited
543462,Devit,Dev Information Technology Limited,Dev Information Technology Limited
543463,Manyavar,Vedant Fashions Limited,Vedant Fashions Limited
543464,Spitze,Maruti Interior Products Limited,Maruti Interior Products Limited
543465,Momomentum,Motilal Oswal Nifty 200 Momentum 30 Etf,Motilal Oswal Mutual Fund
543470,Softtech,Softtech Engineers Limited,Softtech Engineers Limited
543472,Tech,Aditya Birla Sunlife Nifty It Etf,Aditya Birla Sun Life Mutual Fund
543473,Healthy,Aditya Birla Sun Life Nifty Healthcare Etf,Aditya Birla Sun Life Mutual Fund
543474,Bslnifty,Aditya Birla Sun Life Nifty 50 Etf,Aditya Birla Sun Life Mutual Fund
543475,Ekennis,Ekennis Software Service Limited,Ekennis Software Service Limited
543481,Midcapetf,Mirae Asset Nifty Midcap 150 Etf,Mirae Asset Mutual Fund
543482,Eurekaforbe,Eureka Forbes Limited,Eureka Forbes Limited
543489,Gateway,Gateway Distriparks Limited,Gateway Distriparks Limited
543490,Gmrp&Ui,Gmr Power And Urban Infra Limited,Gmr Power And Urban Infra Limited
543497,Bccl,Bhatia Colour Chem Limited,Bhatia Colour Chem Limited
543498,Msumi,Motherson Sumi Wiring India Limited,Motherson Sumi Wiring India Limited
543499,Achyut,Achyut Healthcare Limited,Achyut Healthcare Limited
543500,Evoq,Evoq Remedies Limited,Evoq Remedies Limited
543501,Molowvol,Motilal Oswal S&P Bse Low Volatility Etf,Motilal Oswal Mutual Fund
543512,Avroind,Avro India Limited,Avro India Limited
543513,Umaexports,Uma Exports Limited,Uma Exports Limited
543514,Veranda,Veranda Learning Solutions Limited,Veranda Learning Solutions Limited
543515,Seml,Sunrise Efficient Marketing Limited,Sunrise Efficient Marketing Limited
543516,Dhyaanitr,Dhyaani Tradeventtures Limited,Dhyaani Tradeventtures Limited
543517,Hariompipe,Hariom Pipe Industries Limited,Hariom Pipe Industries Limited
543518,Eighty,Eighty Jewellers Limited,Eighty Jewellers Limited
543519,Sfsl,Shashwat Furnishing Solutions Limited,Shashwat Furnishing Solutions Limited
543520,Glhrl,Global Longlife Hospital And Research Limited,Global Longlife Hospital And Research Limited
543521,Fone4,Fone4 Communications (India) Limited,Fone4 Communications (India) Limited
543522,Nventures,Nanavati Ventures Limited,Nanavati Ventures Limited
543523,Campus,Campus Activewear Limited,Campus Activewear Limited
543524,Rainbow,Rainbow Children'S Medicare Limited,Rainbow Children'S Medicare Limited
543525,Silvertuc,Silver Touch Technologies Limited,Silver Touch Technologies Limited
543526,Lici,Life Insurance Corporation Of India,Life Insurance Corporation Of India
543527,Prudent,Prudent Corporate Advisory Services Limited,Prudent Corporate Advisory Services Limited
543528,Venuspipes,Venus Pipes & Tubes Limited,Venus Pipes & Tubes Limited
543529,Delhivery,Delhivery Limited,Delhivery Limited
543530,Paradeep,Paradeep Phosphates Limited,Paradeep Phosphates Limited
543531,Tierra,Tierra Agrotech Limited,Tierra Agrotech Limited
543532,Ethoslimited,Ethos Limited,Ethos Limited
543533,Emudhra,Emudhra Limited,Emudhra Limited
543534,Aether,Aether Industries Limited,Aether Industries Limited
543535,Wewin,We Win Limited,We Win Limited
543536,Silverprl,Silver Pearl Hospitality & Luxury Spaces Limited,Silver Pearl Hospitality & Luxury Spaces Limited
543537,Scarnose,Scarnose International Limited,Scarnose International Limited
543538,Goel,Goel Food Products Limited,Goel Food Products Limited
543539,Modis,Modis Navnirman Limited,Modi’S Navnirman Limited
543540,Pgcrl,Pearl Green Clubs And Resorts Limited,Pearl Green Clubs And Resorts Limited
543541,Sailani,Sailani Tours N Travels Limited,Sailani Tours N Travels Limited
543542,Kesar,Kesar India Limited,Kesar India Limited
543543,Brrl,B-Right Realestate Limited,B-Right Realestate Limited
543544,Jayant,Jayant Infratech Limited,Jayant Infratech Limited
543545,Veerkrupa,Veerkrupa Jewellers Limited,Veerkrupa Jewellers Limited
543546,Healthylife,Healthy Life Agritec Limited,Healthy Life Agritec Limited
543547,Ddevplastik,Ddev Plastiks Industries Limited,Ddev Plastiks Industries Limited
543563,Mohealth,Motilal Oswal S&P Bse Healthcare Etf,Motilal Oswal Mutual Fund
543568,Mom30Ietf,Icici Prudential Nifty 200 Momentum 30 Etf,Icici Prudential Mutual Fund
543569,Hdfcnif100,Hdfc Nifty 100 Etf,Hdfc Mutual Fund
543570,Hdfcnext50,Hdfc Mutual Fund,Hdfc Mutual Fund
543571,Infraietf,Icici Prudential Nifty Infrastructure Etf,Icici Prudential Mutual Fund
